time,CO,CO_model,NO2,NO2_model,O3,O3_model,SO2,SO2_model,PM2.5,PM2.5_model,PM10,PM10_model
2022-02-04 11:00:00,700.0,1283.9999,8.0,3.7343748,80.0,73.74999,11.0,4.2968745,7.6,7.7812495,12.7,10.531249
2022-02-04 12:00:00,600.0,1151.9999,8.0,3.8593748,84.0,77.99999,10.0,4.0624995,6.3,6.5468745,9.5,8.843749
2022-02-04 13:00:00,500.0,661.99994,12.0,3.9453123,90.0,82.49999,9.0,2.2656248,6.2,5.9374995,11.9,7.8124995
2022-02-04 14:00:00,600.0,541.99994,11.0,4.5937495,84.0,85.24999,9.0,1.9101561,5.4,6.2343745,14.3,7.8124995
2022-02-04 15:00:00,500.0,460.99997,22.0,6.0937495,79.0,85.99999,9.0,1.7734374,3.6,6.0312495,11.7,7.3593745
2022-02-04 16:00:00,400.0,417.99997,54.0,10.124999,36.0,81.74999,7.0,1.9687499,2.4,8.124999,6.3,9.843749
2022-02-04 17:00:00,400.0,413.99997,78.0,13.718749,7.0,75.24999,7.0,2.3906248,2.7,13.124999,5.5,15.718749
2022-02-04 18:00:00,400.0,423.99997,77.0,13.374999,6.0,73.74999,7.0,2.8046873,3.3,21.312498,5.7,25.124998
2022-02-04 19:00:00,400.0,467.99997,72.0,17.687498,7.0,63.749996,6.0,3.3437498,4.7,32.749996,7.8,37.999996
2022-02-04 20:00:00,400.0,555.99994,67.0,23.312498,10.0,49.374996,6.0,3.9374998,7.8,37.124996,13.2,43.374996
2022-02-04 21:00:00,400.0,715.99994,62.0,27.124998,12.0,38.999996,7.0,4.7812495,9.5,35.874996,15.1,42.374996
2022-02-04 22:00:00,400.0,795.99994,55.0,27.124998,12.0,33.624996,6.0,4.5937495,9.4,27.374998,15.5,33.249996
2022-02-04 23:00:00,400.0,687.99994,50.0,27.124998,11.0,29.374998,6.0,3.1015623,8.3,14.874999,14.2,18.999998
2022-02-05 00:00:00,500.0,467.99997,47.0,29.499998,6.0,23.624998,7.0,1.3593749,7.4,8.687499,13.1,11.343749
2022-02-05 01:00:00,500.0,647.99994,40.0,42.249996,5.0,9.593749,7.0,0.99999994,7.2,6.3906245,12.7,8.593749
2022-02-05 02:00:00,400.0,420.99997,40.0,42.499996,2.0,8.874999,6.0,0.61132807,7.1,6.6562495,13.6,9.031249
2022-02-05 03:00:00,200.0,313.99997,38.0,42.499996,1.0,11.624999,6.0,0.4365234,6.5,7.1249995,12.1,9.749999
2022-02-05 04:00:00,200.0,253.99998,44.0,42.874996,1.0,17.749998,6.0,0.2832031,6.3,8.062499,12.3,10.937499
2022-02-05 05:00:00,200.0,257.99997,46.0,48.749996,1.0,8.968749,5.0,0.3505859,6.1,10.531249,11.8,13.781249
2022-02-05 06:00:00,200.0,277.99997,46.0,49.374996,1.0,3.5390623,5.0,0.5820312,5.7,21.812498,10.7,26.374998
2022-02-05 07:00:00,300.0,287.99997,52.0,40.124996,3.0,10.312499,5.0,0.7167968,5.5,34.249996,9.6,40.499996
2022-02-05 08:00:00,300.0,290.99997,64.0,31.562498,9.0,17.374998,5.0,0.76757807,6.2,38.249996,12.3,45.374996
2022-02-05 09:00:00,300.0,283.99997,66.0,26.749998,26.0,21.999998,4.0,0.7617187,6.2,36.624996,11.8,43.749996
2022-02-05 10:00:00,300.0,270.99997,53.0,11.156249,44.0,74.49999,5.0,0.64843744,6.9,28.999998,13.6,35.499996
2022-02-05 11:00:00,300.0,250.49998,40.0,8.312499,55.0,84.49999,6.0,0.49999997,6.7,21.499998,14.0,27.062498
2022-02-05 12:00:00,300.0,236.99998,39.0,8.249999,60.0,89.49999,7.0,0.3583984,6.4,15.249999,15.6,19.874998
2022-02-05 13:00:00,300.0,223.99998,30.0,8.312499,72.0,92.99999,5.0,0.25390622,6.6,6.7499995,14.7,9.343749
2022-02-05 14:00:00,300.0,223.99998,31.0,9.874999,73.0,92.99999,5.0,0.2646484,5.5,6.2031245,12.5,8.531249
2022-02-05 15:00:00,400.0,223.99998,33.0,12.687499,71.0,91.74999,6.0,0.26855466,5.4,6.8281245,14.8,9.249999
2022-02-05 16:00:00,300.0,233.99998,34.0,25.062498,68.0,69.49999,6.0,0.39160153,5.5,9.499999,14.4,12.374999
2022-02-05 17:00:00,300.0,247.49998,59.0,39.499996,32.0,45.874996,6.0,0.51562494,7.1,12.749999,16.2,16.499998
2022-02-05 18:00:00,300.0,260.99997,83.0,54.249996,7.0,29.374998,6.0,0.66406244,9.0,16.437498,16.7,21.312498
2022-02-05 19:00:00,400.0,270.99997,81.0,74.74999,15.0,13.062499,7.0,0.7617187,10.3,18.437498,17.4,24.062498
2022-02-05 20:00:00,400.0,270.99997,67.0,95.99999,12.0,3.9843748,7.0,0.7617187,12.1,15.093749,18.9,20.312498
2022-02-05 21:00:00,400.0,270.99997,59.0,111.24999,14.0,1.6796874,7.0,0.7539062,12.2,11.374999,19.1,15.781249
2022-02-05 22:00:00,300.0,263.99997,51.0,117.99999,11.0,0.90624994,7.0,0.5976562,10.5,7.1718745,15.8,10.624999
2022-02-05 23:00:00,300.0,243.99998,48.0,115.24999,7.0,0.6152343,6.0,0.32812497,8.9,4.1406245,14.4,6.8593745
2022-02-06 00:00:00,300.0,240.49998,43.0,105.74999,7.0,0.6777343,6.0,0.23291014,8.0,3.4531248,13.7,5.8281245
2022-02-06 01:00:00,200.0,240.49998,39.0,85.74999,6.0,0.82812494,5.0,0.2646484,7.3,3.3593748,11.1,5.7812495
2022-02-06 02:00:00,200.0,243.99998,37.0,70.74999,3.0,1.3984374,5.0,0.2802734,6.4,3.4687498,10.4,5.9374995
2022-02-06 03:00:00,200.0,243.99998,22.0,58.374996,18.0,1.6562499,4.0,0.2910156,5.4,3.7343748,9.2,6.2031245
2022-02-06 04:00:00,200.0,247.49998,14.0,48.749996,38.0,2.5078123,4.0,0.30566403,5.1,3.6484373,9.0,6.0781245
2022-02-06 05:00:00,200.0,253.99998,19.0,40.874996,41.0,2.5312498,4.0,0.37304685,4.9,3.4531248,8.7,6.0312495
2022-02-06 06:00:00,300.0,280.99997,23.0,35.374996,41.0,1.3749999,3.0,0.7011718,4.6,4.7343745,7.2,7.9999995
2022-02-06 07:00:00,200.0,307.99997,23.0,29.187498,46.0,4.8749995,2.0,1.0312499,4.3,5.1718745,6.4,8.624999
2022-02-06 08:00:00,300.0,323.99997,23.0,23.687498,56.0,10.468749,3.0,1.2070311,4.1,5.0156245,6.1,8.281249
2022-02-06 09:00:00,300.0,337.99997,20.0,21.437498,70.0,15.406249,2.0,1.3593749,3.8,4.7187495,6.0,7.9062495
2022-02-06 10:00:00,300.0,333.99997,12.0,10.624999,87.0,83.74999,3.0,1.3437499,3.4,3.9765623,5.4,6.4999995
2022-02-06 11:00:00,400.0,313.99997,10.0,8.312499,96.0,92.99999,4.0,1.2226561,3.0,3.4531248,4.6,5.1249995
2022-02-06 12:00:00,300.0,293.99997,16.0,8.999999,98.0,95.99999,5.0,0.99999994,3.8,3.2499998,5.8,4.4218745
2022-02-06 13:00:00,300.0,243.99998,32.0,9.437499,99.0,95.99999,5.0,0.61914057,3.2,3.1328123,4.6,4.1093745
2022-02-06 14:00:00,300.0,240.49998,30.0,11.499999,101.0,92.99999,5.0,0.5976562,2.7,3.0468748,4.1,3.8515623
2022-02-06 15:00:00,300.0,240.49998,32.0,15.781249,99.0,89.49999,5.0,0.61914057,2.5,2.9531248,3.6,3.6328123
2022-02-06 16:00:00,400.0,300.99997,29.0,21.249998,86.0,83.74999,5.0,1.4921874,2.6,3.1406248,4.5,3.7343748
2022-02-06 17:00:00,400.0,400.99997,58.0,25.374998,39.0,76.74999,6.0,2.8359373,4.1,3.9374998,6.2,4.6562495
2022-02-06 18:00:00,400.0,507.99997,63.0,28.124998,24.0,71.74999,5.0,4.2968745,32.1,5.3281245,35.3,6.2656245
2022-02-06 19:00:00,400.0,701.99994,65.0,42.499996,18.0,48.749996,6.0,6.7499995,5.7,6.4687495,6.7,7.5624995
2022-02-06 20:00:00,600.0,921.99994,75.0,59.749996,11.0,22.937498,7.0,8.593749,3.4,6.3437495,4.3,7.3593745
2022-02-06 21:00:00,800.0,1095.9999,66.0,69.99999,9.0,9.843749,9.0,8.374999,2.3,5.9687495,3.4,6.8124995
2022-02-06 22:00:00,800.0,1043.9999,59.0,76.99999,10.0,3.8515623,8.0,5.7968745,3.0,5.9531245,4.8,6.7499995
2022-02-06 23:00:00,700.0,727.99994,56.0,79.74999,9.0,1.5664061,8.0,2.6874998,3.2,5.3593745,5.6,6.1406245
2022-02-07 00:00:00,600.0,467.99997,50.0,80.99999,5.0,1.1289061,7.0,1.2851561,4.0,4.8281245,7.0,5.9531245
2022-02-07 01:00:00,500.0,310.99997,47.0,80.24999,2.0,3.1796873,7.0,0.79101557,4.1,4.8437495,7.3,6.7031245
2022-02-07 02:00:00,400.0,297.99997,46.0,73.49999,2.0,6.9843745,6.0,0.7089843,4.6,4.6562495,8.8,6.6718745
2022-02-07 03:00:00,500.0,297.99997,41.0,60.374996,1.0,16.999998,5.0,0.64843744,5.1,4.8749995,10.4,6.9999995
2022-02-07 04:00:00,300.0,307.99997,42.0,50.749996,1.0,26.874998,4.0,0.66406244,5.5,6.3906245,11.1,8.781249
2022-02-07 05:00:00,500.0,330.99997,42.0,51.499996,1.0,29.374998,3.0,0.8574218,6.0,10.718749,12.4,13.718749
2022-02-07 06:00:00,700.0,433.99997,53.0,57.624996,1.0,24.374998,3.0,1.7734374,6.6,27.562498,13.0,32.374996
2022-02-07 07:00:00,800.0,547.99994,65.0,61.124996,2.0,20.749998,4.0,2.6874998,7.1,47.999996,14.0,55.249996
2022-02-07 08:00:00,900.0,607.99994,64.0,54.249996,20.0,23.624998,7.0,3.2187498,8.4,55.624996,18.8,64.24999
2022-02-07 09:00:00,1000.0,595.99994,38.0,43.874996,54.0,28.999998,10.0,3.3437498,10.1,52.749996,25.5,61.499996
2022-02-07 10:00:00,800.0,440.99997,41.0,9.343749,82.0,87.99999,8.0,2.1796873,11.0,40.499996,27.6,48.374996
2022-02-07 11:00:00,800.0,357.99997,24.0,5.4531245,75.0,92.99999,10.0,1.5976561,10.4,33.749996,23.2,41.374996
2022-02-07 12:00:00,,303.99997,16.0,4.3749995,87.0,95.99999,,1.1210936,9.2,26.874998,19.9,33.749996
2022-02-07 13:00:00,500.0,250.49998,23.0,3.4296873,81.0,97.49999,6.0,0.49999997,8.1,13.624999,15.7,17.687498
2022-02-07 14:00:00,500.0,240.49998,22.0,3.2187498,82.0,95.99999,6.0,0.37304685,7.7,10.437499,18.4,13.718749
2022-02-07 15:00:00,400.0,236.99998,32.0,3.4296873,74.0,92.99999,5.0,0.32128903,7.1,9.781249,16.9,12.906249
2022-02-07 16:00:00,500.0,236.99998,33.0,7.8124995,68.0,82.49999,5.0,0.3583984,7.3,45.499996,16.1,52.124996
2022-02-07 17:00:00,400.0,247.49998,67.0,9.968749,25.0,71.74999,6.0,0.44335935,7.3,105.24999,15.7,117.99999
2022-02-07 18:00:00,400.0,257.99997,80.0,9.281249,8.0,69.49999,6.0,0.5664062,8.2,150.99998,18.1,170.49998
2022-02-07 19:00:00,400.0,263.99997,51.0,7.8906245,46.0,75.24999,6.0,0.61914057,9.5,180.49998,18.4,206.49998
2022-02-07 20:00:00,400.0,263.99997,33.0,6.6874995,56.0,80.99999,7.0,0.61132807,12.4,163.99998,19.8,190.49998
2022-02-07 21:00:00,300.0,267.99997,30.0,5.9218745,53.0,82.99999,7.0,0.61132807,12.5,114.74999,19.9,136.99998
2022-02-07 22:00:00,300.0,263.99997,40.0,5.1093745,38.0,84.49999,7.0,0.5605468,11.4,47.874996,17.8,60.874996
2022-02-07 23:00:00,300.0,250.49998,19.0,4.7656245,73.0,85.99999,6.0,0.39160153,10.2,22.749998,16.2,30.999998
2022-02-08 00:00:00,200.0,243.99998,12.0,4.7656245,83.0,86.74999,7.0,0.32128903,10.1,13.624999,16.0,19.249998
2022-02-08 01:00:00,200.0,250.49998,11.0,2.7031248,83.0,94.49999,7.0,0.31738278,10.1,16.124998,15.6,21.999998
2022-02-08 02:00:00,200.0,250.49998,6.0,2.7890623,87.0,88.74999,6.0,0.30175778,10.2,14.593749,15.1,19.812498
2022-02-08 03:00:00,200.0,250.49998,9.0,2.7265623,85.0,81.74999,6.0,0.2910156,9.8,13.406249,14.0,18.812498
2022-02-08 04:00:00,200.0,260.99997,14.0,2.6562498,86.0,75.99999,6.0,0.33203122,10.9,11.968749,15.1,17.562498
2022-02-08 05:00:00,200.0,277.99997,12.0,2.9609373,90.0,74.49999,5.0,0.47753903,9.1,12.531249,12.7,18.437498
2022-02-08 06:00:00,200.0,343.99997,18.0,3.3437498,75.0,75.24999,4.0,1.0468749,8.1,20.499998,11.4,27.499998
2022-02-08 07:00:00,300.0,417.99997,22.0,4.1562495,66.0,68.74999,5.0,1.5976561,6.1,27.062498,8.6,35.374996
2022-02-08 08:00:00,400.0,473.99997,19.0,4.4999995,72.0,64.49999,6.0,2.0312498,5.8,30.749998,10.1,40.249996
2022-02-08 09:00:00,500.0,527.99994,14.0,3.9843748,75.0,62.999996,6.0,2.4453123,9.4,31.874998,,41.874996
2022-02-08 10:00:00,600.0,535.99994,10.0,3.0468748,75.0,63.749996,7.0,2.5078123,14.2,27.874998,,37.749996
2022-02-08 11:00:00,400.0,487.99997,9.0,2.7890623,75.0,65.24999,7.0,2.2656248,13.5,22.999998,,32.249996
2022-02-08 12:00:00,400.0,423.99997,11.0,2.7890623,74.0,68.74999,7.0,1.9374999,9.9,18.812498,16.8,27.062498
2022-02-08 13:00:00,300.0,287.99997,22.0,2.7890623,67.0,72.24999,6.0,0.9257812,8.5,11.437499,14.7,16.624998
2022-02-08 14:00:00,400.0,263.99997,11.0,3.0468748,74.0,74.49999,6.0,0.79101557,6.4,8.968749,12.5,12.531249
2022-02-08 15:00:00,300.0,250.49998,11.0,3.3437498,74.0,75.24999,5.0,0.7011718,6.7,8.499999,12.7,11.656249
2022-02-08 16:00:00,300.0,467.99997,12.0,3.5156248,70.0,74.49999,6.0,3.3437498,7.6,15.624999,13.8,19.937498
2022-02-08 17:00:00,400.0,827.99994,13.0,3.4296873,72.0,74.49999,6.0,6.5624995,7.6,26.187498,11.6,32.999996
2022-02-08 18:00:00,500.0,1163.9999,11.0,3.3437498,73.0,75.99999,7.0,9.062499,8.0,35.499996,12.4,44.749996
2022-02-08 19:00:00,700.0,1351.9999,12.0,3.4296873,71.0,77.24999,8.0,10.031249,8.8,45.999996,12.1,57.624996
2022-02-08 20:00:00,900.0,1363.9999,12.0,3.5156248,71.0,76.74999,9.0,8.843749,10.1,51.749996,13.8,65.49999
2022-02-08 21:00:00,,1283.9999,8.0,3.6015623,74.0,73.74999,,7.0468745,11.6,53.749996,15.0,68.49999
2022-02-08 22:00:00,500.0,755.99994,5.0,3.6874998,79.0,70.24999,8.0,3.6093748,15.0,49.124996,18.7,63.999996
2022-02-08 23:00:00,400.0,527.99994,4.0,3.7734373,79.0,67.24999,7.0,1.7890624,19.2,37.249996,23.6,50.999996
2022-02-09 00:00:00,600.0,433.99997,5.0,3.8203123,76.0,65.99999,9.0,1.1210936,17.8,30.937498,21.3,42.999996
2022-02-09 01:00:00,500.0,373.99997,4.0,3.8593748,77.0,68.74999,9.0,1.0156249,16.7,103.49999,20.1,119.99999
2022-02-09 02:00:00,500.0,380.99997,4.0,4.4687495,77.0,66.74999,10.0,0.94726557,15.0,87.99999,18.3,99.24999
2022-02-09 03:00:00,300.0,377.99997,4.0,5.0156245,77.0,64.49999,6.0,0.8496093,14.5,77.99999,17.6,86.99999
2022-02-09 04:00:00,200.0,380.99997,7.0,5.4062495,72.0,62.249996,8.0,0.80468744,15.2,63.999996,18.6,71.74999
2022-02-09 05:00:00,200.0,400.99997,12.0,5.6562495,67.0,61.624996,6.0,0.95507807,15.1,62.749996,18.1,71.24999
2022-02-09 06:00:00,300.0,527.99994,20.0,5.8281245,59.0,60.874996,6.0,1.8789061,15.2,85.99999,18.6,98.49999
2022-02-09 07:00:00,600.0,661.99994,23.0,5.6562495,62.0,61.624996,7.0,2.6874998,16.1,87.49999,19.5,102.49999
2022-02-09 08:00:00,700.0,775.99994,18.0,4.7187495,71.0,62.999996,8.0,3.3984373,17.6,103.49999,22.9,122.24999
2022-02-09 09:00:00,600.0,855.99994,7.0,3.8593748,79.0,65.99999,7.0,4.1249995,21.4,120.49999,34.6,143.49998
2022-02-09 10:00:00,800.0,835.99994,6.0,3.2187498,83.0,71.74999,10.0,4.0624995,24.0,98.24999,38.4,119.74999
2022-02-09 11:00:00,600.0,775.99994,8.0,2.9140623,83.0,77.99999,10.0,3.7265623,26.1,74.49999,44.5,93.99999
2022-02-09 12:00:00,400.0,715.99994,6.0,2.7890623,88.0,84.49999,7.0,3.5468748,25.3,62.499996,37.4,80.99999
2022-02-09 13:00:00,300.0,367.99997,7.0,2.6796873,90.0,88.74999,7.0,1.4921874,23.1,51.499996,34.7,68.74999
2022-02-09 14:00:00,300.0,317.99997,7.0,2.8281248,91.0,90.24999,7.0,1.2695311,21.5,44.124996,34.1,60.249996
2022-02-09 15:00:00,300.0,297.99997,10.0,3.2578123,88.0,89.49999,6.0,1.1796874,21.8,41.499996,35.5,56.249996
2022-02-09 16:00:00,200.0,521.99994,13.0,6.7812495,83.0,82.49999,5.0,3.7890623,20.5,90.24999,36.5,108.74999
2022-02-09 17:00:00,300.0,895.99994,20.0,9.531249,76.0,73.74999,6.0,6.9218745,19.3,185.99998,33.4,212.99998
2022-02-09 18:00:00,300.0,1271.9999,21.0,10.031249,74.0,70.24999,7.0,9.562499,19.2,281.99997,30.9,317.99997
2022-02-09 19:00:00,400.0,1711.9999,43.0,10.812499,46.0,67.24999,7.0,12.781249,23.5,360.99997,35.8,393.99997
2022-02-09 20:00:00,500.0,2351.9998,74.0,10.812499,10.0,65.24999,8.0,15.499999,26.3,435.99997,34.8,464.99997
2022-02-09 21:00:00,600.0,2967.9998,69.0,10.468749,10.0,62.999996,8.0,16.499998,25.8,513.99994,37.5,537.99994
2022-02-09 22:00:00,1200.0,3231.9998,67.0,10.468749,7.0,60.874996,10.0,17.187498,26.8,505.99997,35.1,521.99994
2022-02-09 23:00:00,1100.0,3071.9998,58.0,11.499999,9.0,56.624996,11.0,18.374998,27.6,383.99997,34.4,393.99997
2022-02-10 00:00:00,1000.0,2647.9998,44.0,13.031249,18.0,52.249996,11.0,17.437498,28.9,258.99997,34.2,266.99997
2022-02-10 01:00:00,600.0,1603.9999,25.0,12.531249,37.0,43.749996,10.0,4.7187495,25.0,37.374996,29.4,43.499996
2022-02-10 02:00:00,600.0,1271.9999,18.0,12.874999,44.0,41.499996,10.0,2.9218748,22.0,35.249996,25.6,40.374996
2022-02-10 03:00:00,700.0,989.99994,31.0,14.062499,27.0,38.624996,8.0,2.4765623,20.4,33.874996,23.4,38.624996
2022-02-10 04:00:00,400.0,755.99994,44.0,15.281249,13.0,36.499996,6.0,2.2968748,16.2,31.937498,18.5,36.874996
2022-02-10 05:00:00,700.0,661.99994,60.0,17.874998,6.0,31.124998,6.0,2.8046873,17.7,32.124996,20.0,37.374996
2022-02-10 06:00:00,1000.0,775.99994,68.0,21.437498,2.0,23.249998,5.0,5.3749995,17.6,39.749996,20.8,45.999996
2022-02-10 07:00:00,700.0,947.99994,77.0,22.999998,4.0,18.249998,6.0,7.8749995,16.7,42.249996,19.2,49.374996
2022-02-10 08:00:00,700.0,1095.9999,73.0,21.124998,13.0,19.874998,8.0,8.249999,19.1,42.124996,23.2,49.874996
2022-02-10 09:00:00,700.0,1215.9999,35.0,19.562498,53.0,27.562498,7.0,7.7499995,23.7,39.374996,31.2,47.124996
2022-02-10 10:00:00,800.0,1163.9999,16.0,5.7499995,75.0,75.99999,9.0,6.2031245,21.4,31.999998,29.0,39.249996
2022-02-10 11:00:00,700.0,1071.9999,12.0,4.1562495,77.0,80.99999,10.0,5.3124995,19.7,24.687498,27.9,30.687498
2022-02-10 12:00:00,600.0,989.99994,10.0,3.8203123,81.0,83.74999,11.0,5.1406245,16.7,20.187498,23.5,25.062498
2022-02-10 13:00:00,500.0,487.99997,8.0,3.6874998,86.0,85.24999,11.0,2.7421873,11.3,15.218749,16.2,18.437498
2022-02-10 14:00:00,400.0,447.99997,14.0,4.1249995,81.0,84.49999,9.0,2.5937498,9.4,13.718749,16.2,16.562498
2022-02-10 15:00:00,400.0,433.99997,13.0,4.9374995,82.0,82.99999,9.0,2.4140623,9.7,12.124999,16.6,14.874999
2022-02-10 16:00:00,400.0,521.99994,18.0,17.687498,72.0,55.874996,8.0,3.4921873,9.7,12.499999,17.1,15.093749
2022-02-10 17:00:00,300.0,707.99994,36.0,28.124998,50.0,27.187498,7.0,5.5468745,8.8,17.187498,14.4,19.874998
2022-02-10 18:00:00,300.0,881.99994,76.0,28.812498,8.0,15.937499,7.0,7.1562495,9.3,23.062498,14.2,25.937498
2022-02-10 19:00:00,400.0,1215.9999,73.0,29.499998,7.0,11.281249,7.0,9.562499,5.6,26.437498,9.3,29.187498
2022-02-10 20:00:00,500.0,1763.9999,71.0,30.562498,7.0,8.249999,8.0,11.687499,5.3,28.062498,7.4,30.874998
2022-02-10 21:00:00,500.0,2247.9998,42.0,30.562498,28.0,6.1718745,8.0,13.249999,5.9,27.749998,7.7,30.562498
2022-02-10 22:00:00,600.0,2487.9998,41.0,30.874998,26.0,4.0781245,7.0,12.656249,5.9,28.749998,7.7,32.249996
2022-02-10 23:00:00,600.0,2327.9998,40.0,31.249998,24.0,2.8671873,7.0,8.843749,5.0,24.312498,6.1,27.937498
2022-02-11 00:00:00,900.0,1871.9999,51.0,31.562498,7.0,2.4374998,9.0,5.3124995,6.5,19.062498,8.5,22.312498
2022-02-11 01:00:00,900.0,1163.9999,54.0,23.687498,3.0,24.374998,10.0,2.8984373,8.5,14.406249,11.0,16.937498
2022-02-11 02:00:00,600.0,715.99994,53.0,24.374998,2.0,23.624998,9.0,1.4765624,9.0,16.562498,14.6,19.499998
2022-02-11 03:00:00,500.0,453.99997,51.0,27.437498,3.0,20.624998,8.0,0.96874994,8.6,18.062498,15.2,21.374998
2022-02-11 04:00:00,400.0,340.99997,53.0,31.874998,2.0,15.406249,8.0,0.82812494,8.2,20.187498,13.4,23.874998
2022-02-11 05:00:00,500.0,333.99997,57.0,35.749996,2.0,6.3593745,8.0,0.99999994,8.5,26.687498,12.9,31.124998
2022-02-11 06:00:00,600.0,440.99997,64.0,34.374996,2.0,1.2890624,6.0,2.0624998,8.7,54.374996,14.1,61.499996
2022-02-11 07:00:00,700.0,555.99994,68.0,28.812498,7.0,5.8124995,7.0,2.9218748,9.0,90.24999,14.9,100.74999
2022-02-11 08:00:00,1000.0,601.99994,65.0,28.499998,21.0,10.312499,11.0,3.2499998,11.1,106.99999,21.8,119.99999
2022-02-11 09:00:00,900.0,581.99994,76.0,34.374996,26.0,15.218749,10.0,3.2187498,11.9,102.49999,27.0,115.74999
2022-02-11 10:00:00,1000.0,494.99997,73.0,45.249996,47.0,43.374996,11.0,2.6562498,11.9,82.24999,25.4,93.99999
2022-02-11 11:00:00,,433.99997,77.0,41.499996,51.0,55.124996,,2.2656248,12.5,71.99999,25.2,82.74999
2022-02-11 12:00:00,,367.99997,74.0,40.124996,58.0,62.249996,,1.7890624,13.2,58.124996,25.4,67.49999
2022-02-11 13:00:00,,260.99997,52.0,35.374996,66.0,69.49999,,0.7382812,12.1,28.937498,21.6,33.999996
2022-02-11 14:00:00,,253.99998,45.0,30.187498,69.0,75.24999,,0.6855468,9.5,23.937498,16.4,27.999998
2022-02-11 15:00:00,,260.99997,50.0,27.437498,60.0,79.49999,,0.79882807,9.1,23.937498,16.9,27.874998
2022-02-11 16:00:00,,317.99997,57.0,36.374996,47.0,62.999996,,1.5078124,7.9,69.49999,14.2,77.49999
2022-02-11 17:00:00,,377.99997,53.0,43.874996,47.0,45.499996,,2.1484373,8.4,155.49998,14.6,169.99998
2022-02-11 18:00:00,,397.99997,88.0,45.249996,9.0,38.624996,,2.2421873,10.3,229.49998,16.2,249.99998
2022-02-11 19:00:00,,500.99997,90.0,44.624996,5.0,37.624996,,2.9843748,13.5,253.49998,19.3,277.99997
2022-02-11 20:00:00,,621.99994,84.0,46.624996,6.0,35.124996,,3.4296873,15.3,245.49998,21.1,270.99997
2022-02-11 21:00:00,,701.99994,76.0,51.499996,8.0,28.312498,,3.4921873,18.4,237.99998,25.3,263.99997
2022-02-11 22:00:00,500.0,701.99994,70.0,55.624996,9.0,21.687498,8.0,2.8984373,21.6,192.49998,27.7,216.49998
2022-02-11 23:00:00,500.0,561.99994,65.0,57.624996,4.0,15.749999,7.0,1.6562499,21.7,109.74999,26.8,126.49999
2022-02-12 00:00:00,400.0,410.99997,61.0,64.49999,2.0,9.843749,7.0,0.8496093,20.9,53.999996,25.9,63.999996
2022-02-12 01:00:00,500.0,327.99997,54.0,69.99999,3.0,19.874998,8.0,0.67187494,21.3,50.249996,25.9,59.124996
2022-02-12 02:00:00,500.0,323.99997,46.0,81.74999,5.0,14.156249,8.0,0.64843744,19.3,43.124996,23.8,50.124996
2022-02-12 03:00:00,400.0,323.99997,47.0,93.24999,4.0,9.593749,8.0,0.64257807,15.5,39.999996,20.6,45.999996
2022-02-12 04:00:00,300.0,327.99997,54.0,105.74999,1.0,6.5312495,7.0,0.64257807,16.0,40.624996,21.1,46.249996
2022-02-12 05:00:00,300.0,340.99997,55.0,116.74999,1.0,3.3124998,7.0,0.7460937,13.2,49.499996,17.2,55.499996
2022-02-12 06:00:00,300.0,413.99997,56.0,120.74999,2.0,1.3671874,8.0,1.3593749,9.4,92.49999,12.5,102.24999
2022-02-12 07:00:00,500.0,473.99997,59.0,105.74999,7.0,6.9843745,8.0,1.7734374,9.5,128.99998,12.9,141.99998
2022-02-12 08:00:00,500.0,515.99994,57.0,84.99999,25.0,11.812499,7.0,2.1171873,10.7,130.49998,15.2,143.99998
2022-02-12 09:00:00,400.0,521.99994,21.0,70.74999,76.0,14.499999,7.0,2.2968748,11.3,99.24999,16.1,110.74999
2022-02-12 10:00:00,400.0,413.99997,16.0,32.999996,91.0,62.999996,7.0,1.6562499,13.1,33.499996,19.3,38.749996
2022-02-12 11:00:00,300.0,360.99997,27.0,24.374998,81.0,71.74999,7.0,1.3867186,13.1,22.187498,19.8,25.812498
2022-02-12 12:00:00,300.0,327.99997,21.0,21.437498,89.0,76.74999,6.0,1.1953124,11.1,18.062498,15.7,21.062498
2022-02-12 13:00:00,300.0,280.99997,25.0,23.312498,87.0,77.24999,6.0,0.83593744,11.0,12.687499,15.6,14.999999
2022-02-12 14:00:00,300.0,267.99997,24.0,25.062498,91.0,75.99999,6.0,0.80468744,9.7,10.937499,13.9,12.999999
2022-02-12 15:00:00,300.0,260.99997,23.0,22.999998,91.0,75.99999,6.0,0.79882807,10.7,10.937499,17.0,12.874999
2022-02-12 16:00:00,300.0,433.99997,24.0,21.624998,84.0,74.49999,8.0,2.7421873,12.5,16.499998,19.9,19.124998
2022-02-12 17:00:00,300.0,715.99994,30.0,22.312498,72.0,69.49999,7.0,4.8906245,14.7,24.874998,21.6,28.937498
2022-02-12 18:00:00,300.0,975.99994,31.0,19.937498,62.0,67.99999,6.0,6.7499995,15.8,33.624996,22.4,38.999996
2022-02-12 19:00:00,300.0,1231.9999,45.0,18.374998,42.0,65.24999,7.0,9.062499,20.6,39.124996,27.2,45.499996
2022-02-12 20:00:00,400.0,1575.9999,37.0,17.999998,47.0,60.124996,7.0,10.624999,26.0,40.624996,32.2,48.124996
2022-02-12 21:00:00,600.0,1979.9999,30.0,17.187498,52.0,56.624996,9.0,11.343749,24.6,39.624996,29.2,47.749996
